"gID","number","vh","team","clock","action","text","vscore","hscore","url","timestamp"
"1739359",35,"V","OHIO","41:07","SHOT","Shot by OHI Page, Olivia, bottom center, saved by goal keeper.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",39,"V","OHIO","45:00","FOR","FOR OHI: , #23 Daugerdas, Courtney, #18 Leckie, Sydney, #11 Milesky, Alivia, #14 Breeden, Victoria, #22 Dirrig, Sarina, #2 Knorr, Paige, #1 Wexell, Sam, #7 Santacaterina, Jenni, #3 Sensky, Olivia, #16 Townsend, Abby, #26 Collica, Morgan.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",44,"V","OHIO","45:00","SUB","OHI substitution: Wexell, Sam for Malham, Sydney.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",45,"V","OHIO","45:00","SUB","OHI substitution: Daugerdas, Courtney for Dickerson, Taylor.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",46,"V","OHIO","45:00","SUB","OHI substitution: Leckie, Sydney for Darrow, Olivia.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",47,"V","OHIO","45:00","SUB","OHI substitution: Milesky, Alivia for Page, Olivia.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",48,"V","OHIO","45:00","SUB","OHI substitution: Dirrig, Sarina for Young, Maddie.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",49,"V","OHIO","45:00","SUB","OHI substitution: Knorr, Paige for McGuire, Heather.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",50,"V","OHIO","45:00","SUB","OHI substitution: Santacaterina, Jenni for Townsend, Lindsay.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",51,"V","OHIO","45:00","SUB","OHI substitution: Townsend, Abby for Whalen, Tristan.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",53,"V","OHIO","45:00","SUB","OHI substitution: Adams, Kelsey for Daugerdas, Courtney.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",55,"V","OHIO","48:38","SHOT","Shot by OHI Milesky, Alivia, out right.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",56,"V","OHIO","53:39","SHOT","Shot by OHI Milesky, Alivia, out left.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",59,"V","OHIO","56:52","SHOT","Shot by OHI Townsend, Abby, bottom right, saved by goal keeper.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",60,"V","OHIO","57:04","CORNER","Corner kick [57:04].",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",64,"V","OHIO","61:28","GOAL","GOAL by OHI Milesky, Alivia Assist by Townsend, Abby.",1,0,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",67,"V","OHIO","62:34","SUB","OHI substitution: Young, Maddie for Dirrig, Sarina.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",69,"V","OHIO","67:23","SHOT","Shot by OHI Sensky, Olivia, bottom left, saved by goal keeper.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",71,"V","OHIO","68:12","SUB","OHI substitution: Townsend, Lindsay for Milesky, Alivia.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",74,"V","OHIO","70:24","SUB","OHI substitution: Darrow, Olivia for Leckie, Sydney.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",75,"V","OHIO","70:24","SUB","OHI substitution: Giannou, Konstantina for Young, Maddie.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",76,"V","OHIO","71:18","FOUL","Foul on Darrow, Olivia.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",77,"V","OHIO","73:00","SUB","OHI substitution: McGuire, Heather for Knorr, Paige.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",78,"V","OHIO","74:14","SHOT","Shot by OHI Townsend, Lindsay, bottom left, saved by goal keeper.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",79,"V","OHIO","76:18","SUB","OHI substitution: Milesky, Alivia for Adams, Kelsey.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",80,"V","OHIO","76:18","SUB","OHI substitution: Dirrig, Sarina for Townsend, Lindsay.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",82,"V","OHIO","78:50","CORNER","Corner kick [78:50].",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",83,"V","OHIO","79:07","SUB","OHI substitution: Leckie, Sydney for Giannou, Konstantina.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",84,"V","OHIO","79:27","FOUL","Foul on Collica, Morgan.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",87,"V","OHIO","83:09","SUB","OHI substitution: Young, Maddie for Darrow, Olivia.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",88,"V","OHIO","84:12","FOUL","Foul on McGuire, Heather.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",90,"V","OHIO","87:29","SHOT","Shot by OHI Young, Maddie, out right.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",91,"V","OHIO","87:59","SHOT","Shot by OHI Leckie, Sydney, bottom center, saved by goal keeper.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739359",92,"V","OHIO","88:19","OFFSIDE","Offside against Ohio.",NA,NA,"https://s3.amazonaws.com/sidearm.sites/mac-sports/stats/outside_schools/ohio/wsoc/2019/20190825093843-OHIOSOC2.xml",NA
"1739406",1,"V","EMU","00:00","GOALIE","Dunn, Mabel at goalie for Eastern Mich.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",5,"V","EMU","07:30","FOUL","Foul on Davis, Peyton.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",7,"V","EMU","10:32","SHOT","Shot by EMU McNeill, Sabrina, out top.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",8,"V","EMU","13:59","SHOT","Shot by EMU Shira, Lindsey, bottom left, saved by Kozal, Lauren.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",9,"V","EMU","15:38","SHOT","Shot by EMU McNeill, Sabrina, bottom right, saved by Kozal, Lauren.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",18,"V","EMU","29:49","FOUL","Foul on Hullibarger, Kristin.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",19,"V","EMU","30:48","CORNER","Corner kick [30:48].",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",20,"V","EMU","31:27","SHOT","Shot by EMU McNeill, Sabrina, out right.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",25,"V","EMU","35:50","SUB","EMU substitution: Cripps, Amanda for Davis, Peyton.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",26,"V","EMU","35:50","SUB","EMU substitution: McCullough, Maggie for Frantz, Kylie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",30,"V","EMU","39:44","SUB","EMU substitution: Kuhlman, Kennady for Olson, Madeline.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",35,"V","EMU","45:00","FOR","FOR EMU: , #0 Dunn, Mabel, #16 Remedios, Nicole, #10 McNeill, Sabrina, #7 Frederick, Alia, #14 Osborne, Tessa, #23 Shira, Lindsey, #6 Kuhlman, Kennady, #22 Tausend, Haley, #5 McCullough, Maggie, #11 Hullibarger, Kristin, #18 Cripps, Amanda.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",42,"V","EMU","47:16","OFFSIDE","Offside against Eastern Mich..",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",44,"V","EMU","49:16","FOUL","Foul on Hullibarger, Kristin.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",45,"V","EMU","49:16","YC","Yellow card on EMU Hullibarger, Kristin.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",48,"V","EMU","51:28","FOUL","Foul on Hullibarger, Kristin.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",49,"V","EMU","51:55","SUB","EMU substitution: Cobetto, Marla for Remedios, Nicole.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",51,"V","EMU","53:10","FOUL","Foul on Frederick, Alia.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",53,"V","EMU","54:46","FOUL","Foul on Cobetto, Marla.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",54,"V","EMU",NA,"FOUL","Foul on Frederick, Alia",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",56,"V","EMU","56:53","SUB","EMU substitution: Frantz, Kylie for McNeill, Sabrina.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",57,"V","EMU","56:53","SUB","EMU substitution: Kerr, Parys for Hullibarger, Kristin.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",58,"V","EMU","56:53","SUB","EMU substitution: Olson, Madeline for Kuhlman, Kennady.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",62,"V","EMU","60:08","SHOT","Shot by EMU Cobetto, Marla, out top.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",66,"V","EMU","63:33","SHOT","Shot by EMU Cripps, Amanda, bottom left, saved by Kozal, Lauren.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",67,"V","EMU","64:09","FOUL","Foul on Frantz, Kylie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",70,"V","EMU","67:04","SUB","EMU substitution: Chiodo, Simone for Frantz, Kylie.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",71,"V","EMU","67:33","SHOT","Shot by EMU Olson, Madeline, top woodwork.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",72,"V","EMU","68:30","FOUL","Foul on Tausend, Haley.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",74,"V","EMU","70:43","FOUL","Foul on Cripps, Amanda.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739406",78,"V","EMU","73:16","SHOT","Shot by EMU McCullough, Maggie, out top right.",NA,NA,"http://emueagles.com.s3.amazonaws.com/stats/wsoc/2019/20190829090128-28746.XML",NA
"1739435",0,"H","TOL","00:00","GOALIE","Brewer, Adrianna at goalie for Toledo",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",3,"H","TOL","01:57","SHOT","Shot by Toledo Lewis, Sophia, out right.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",4,"H","TOL","02:37","SHOT","Shot by Toledo Cahalan, Claire, out top.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",7,"H","TOL","07:18","SHOT","Shot by Toledo Mancini, Anita, bottom right, saved by Kurz, Lena.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",8,"H","TOL","09:22","SHOT","Shot by Toledo Mancini, Anita, bottom center, saved by Kurz, Lena.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",11,"H","TOL","15:05","SUB","Toledo substitution: Garcia, Ariana for Rodriguez, Elbony.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",12,"H","TOL","15:36","SHOT","Shot by Toledo Garcia, Ariana, out left.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",15,"H","TOL","19:09","FOUL","Foul on Currie, Stephanie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",16,"H","TOL","20:18","SUB","Toledo substitution: Troy, Alex for Lewis, Sophia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",17,"H","TOL","20:18","SUB","Toledo substitution: Medalle, Madison for Mancini, Anita.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",18,"H","TOL","21:00","FOUL","Foul on Medalle, Madison.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",19,"H","TOL","24:55","FOUL","Foul on Garcia, Ariana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",21,"H","TOL","27:53","SUB","Toledo substitution: Lueck, Betsy  for Cassel, Ashton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",22,"H","TOL","27:53","SUB","Toledo substitution: Demboski, Abby for Clark, Marcy.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",24,"H","TOL","29:16","CORNER","Corner kick [29:16].",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",28,"H","TOL","33:43","SHOT","Shot by Toledo Currie, Stephanie, bottom right, saved by Kurz, Lena.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",33,"H","TOL","38:39","SUB","Toledo substitution: Woodworth, Tatiana  for Currie, Stephanie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",34,"H","TOL","38:39","SUB","Toledo substitution: Fowler, Josie for Garcia, Ariana.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",35,"H","TOL","38:39","SUB","Toledo substitution: Michaels, Rylee for Sullivan, Payton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",36,"H","TOL","41:41","FOUL","Foul on Cahalan, Claire.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",41,"H","TOL","45:00","FOR","FOR Toledo: , #12 Topolewski, Rachelle, #9 Bufe, Sheridan, #13 Cahalan, Claire, #23 Troy, Alex, #4 Mancini, Anita, #20 Fowler, Josie, #28 Lewis, Sophia, #22 Sullivan, Payton, #29 Brewer, Adrianna, #14 Currie, Stephanie, #18 Clark, Marcy.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",42,"H","TOL","45:00","SUB","Toledo substitution: Mancini, Anita for Medalle, Madison.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",43,"H","TOL","45:00","SUB","Toledo substitution: Lewis, Sophia for Lueck, Betsy .",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",44,"H","TOL","45:00","SUB","Toledo substitution: Sullivan, Payton for Michaels, Rylee.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",45,"H","TOL","45:00","SUB","Toledo substitution: Currie, Stephanie for Demboski, Abby.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",46,"H","TOL","45:00","SUB","Toledo substitution: Clark, Marcy for Woodworth, Tatiana .",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",49,"H","TOL","46:10","SUB","Toledo substitution: Cassel, Ashton for Troy, Alex.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",51,"H","TOL","46:10","FOUL","Foul on Mancini, Anita.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",53,"H","TOL","54:14","SHOT","Shot by Toledo Mancini, Anita, bottom left, saved by Kurz, Lena.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",54,"H","TOL","55:15","SUB","Toledo substitution: Demboski, Abby for Cahalan, Claire.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",55,"H","TOL","57:17","SHOT","Shot by Toledo Lewis, Sophia, bottom center, saved by Kurz, Lena.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",56,"H","TOL","57:59","SUB","Toledo substitution: Medalle, Madison for Mancini, Anita.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",57,"H","TOL","59:09","SHOT","Shot by Toledo Clark, Marcy, bottom left, saved by Kurz, Lena.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",58,"H","TOL","60:12","FOUL","Foul on Medalle, Madison.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",59,"H","TOL","60:13","YC","Yellow card on Toledo Medalle, Madison.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",61,"H","TOL","61:09","FOUL","Foul on Lewis, Sophia.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",62,"H","TOL","61:36","OFFSIDE","Offside against Toledo.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",63,"H","TOL","61:45","FOUL","Foul on Medalle, Madison.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",65,"H","TOL","63:37","FOUL","Foul on Cassel, Ashton.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
"1739435",66,"H","TOL","64:32","SUB","Toledo substitution: Garcia, Ariana for Fowler, Josie.",NA,NA,"http://sidearm.sites.s3.amazonaws.com/utrockets.com/stats/wsoc/2019/20190904040245-28808.XML",NA
